num_timesteps,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/clip_fraction,train/loss,train/explained_variance,train/std,train/n_updates,train/clip_range
188416.0,,,,,,,,,,,
190464.0,0.0003,-47.813876438140866,-0.08355924156494439,0.0005002859190426534,0.04451999068260193,0.408447265625,-0.5985701084136963,0.9682685732841492,1.1927999258041382,920.0,0.2
192512.0,0.0003,-47.87177591323852,-0.07421766684274189,0.0006493903347291052,0.051067814230918884,0.398681640625,-0.5918139815330505,0.9245581030845642,1.1959174871444702,930.0,0.2
194560.0,0.0003,-47.93735041618347,-0.07964141507400199,0.00042700871181295953,0.04756994545459747,0.408154296875,-0.5883913040161133,0.9562602043151855,1.1973040103912354,940.0,0.2
196608.0,0.0003,-47.99046950340271,-0.08663177998969332,0.0004985042567568598,0.054738849401474,0.447802734375,-0.6096014976501465,0.9600847363471985,1.2007038593292236,950.0,0.2
198656.0,0.0003,-48.05846328735352,-0.08442698005819693,0.00037682449856220047,0.04655740410089493,0.41044921875,-0.6087780594825745,0.9613285064697266,1.2029167413711548,960.0,0.2
200704.0,0.0003,-48.14482097625732,-0.07574580454383976,0.0007010134104348253,0.054197534918785095,0.43232421875,-0.5940897464752197,0.9208534359931946,1.2079964876174927,970.0,0.2
202752.0,0.0003,-48.25145010948181,-0.07402578452019952,0.0006678098066913663,0.04253038763999939,0.3837890625,-0.5893227458000183,0.9538633823394775,1.2102667093276978,980.0,0.2
204800.0,0.0003,-48.2717523097992,-0.07821685816161335,0.0009738612461660523,0.045951806008815765,0.406591796875,-0.6007345914840698,0.9545292854309082,1.2107605934143066,990.0,0.2
206848.0,0.0003,-48.31895580291748,-0.08645313670858741,0.0004408643999340711,0.04977826029062271,0.4158203125,-0.6112393140792847,0.9625695943832397,1.214301586151123,1000.0,0.2
208896.0,0.0003,-48.40241470336914,-0.08411609234753996,0.0003960847963753622,0.04798710346221924,0.4154296875,-0.6026005148887634,0.9476264715194702,1.217138648033142,1010.0,0.2
210944.0,0.0003,-48.46743478775024,-0.08039613752625882,0.0005217882277065655,0.048450011759996414,0.40009765625,-0.608161449432373,0.9365794658660889,1.2194806337356567,1020.0,0.2
212992.0,0.0003,-48.509022903442386,-0.07739957124285865,0.0004920535317069153,0.04540538042783737,0.395703125,-0.5991260409355164,0.9513343572616577,1.2206181287765503,1030.0,0.2
215040.0,,,,,,,,,,,
217088.0,0.0003,-48.58033223152161,-0.08075442856643349,0.0003927499630663078,0.04909442365169525,0.41650390625,-0.6137321591377258,0.9256973266601562,1.224565029144287,1050.0,0.2
219136.0,0.0003,-48.65347013473511,-0.07773566135438159,0.0004374220636236714,0.05150230973958969,0.428076171875,-0.6050429344177246,0.9445607662200928,1.22722589969635,1060.0,0.2
